archivo,fruto,madurez,split,fruto_nuevo,anotacion_humana
T10_d17_254_a_4.jpg,T10_254,4,val,False,False
T10_d17_254_b_4.jpg,T10_254,4,val,False,False
T10_d17_262_a_3.jpg,T10_262,3,train,False,False
T10_d17_262_b_3.jpg,T10_262,3,train,False,False
T10_d17_269_a_4.jpg,T10_269,4,train,False,False
T10_d17_269_b_4.jpg,T10_269,4,train,False,False
T10_d17_274_a_4.jpg,T10_274,4,train,True,False
T10_d17_274_b_4.jpg,T10_274,4,train,True,False
T10_d17_275_a_4.jpg,T10_275,4,test,False,False
T10_d17_275_b_4.jpg,T10_275,4,test,False,False
T10_d17_276_a_3.jpg,T10_276,3,train,False,False
T10_d17_276_b_3.jpg,T10_276,3,train,False,False
T10_d17_282_a_4.jpg,T10_282,4,train,False,False
T10_d17_282_b_4.jpg,T10_282,4,train,False,False
T10_d17_283_a_5.jpg,T10_283,5,train,False,False
T10_d17_283_b_5.jpg,T10_283,5,train,False,False
T10_d17_284_a_4.jpg,T10_284,4,train,False,False
T10_d17_284_b_4.jpg,T10_284,4,train,False,False
T10_d17_290_a_5.jpg,T10_290,5,train,False,False
T10_d17_290_b_5.jpg,T10_290,5,train,False,False
T10_d17_292_a_3.jpg,T10_292,3,val,False,False
T10_d17_292_b_3.jpg,T10_292,3,val,False,True
T10_d17_294_a_5.jpg,T10_294,5,train,False,False
T10_d17_294_b_5.jpg,T10_294,5,train,False,False
T10_d17_295_a_3.jpg,T10_295,3,train,False,True
T10_d17_295_b_3.jpg,T10_295,3,train,False,False
T10_d17_296_a_3.jpg,T10_296,3,train,False,False
T10_d17_296_b_3.jpg,T10_296,3,train,False,False
T10_d17_306_a_3.jpg,T10_306,3,train,False,True
T10_d17_306_b_3.jpg,T10_306,3,train,False,False
T10_d17_310_a_4.jpg,T10_310,4,val,False,False
T10_d17_310_b_4.jpg,T10_310,4,val,False,False
T10_d17_315_a_3.jpg,T10_315,3,train,False,True
T10_d17_315_b_3.jpg,T10_315,3,train,False,False
T10_d17_326_a_4.jpg,T10_326,4,train,False,False
T10_d17_326_b_4.jpg,T10_326,4,train,False,False
T10_d17_327_a_3.jpg,T10_327,3,train,False,False
T10_d17_327_b_3.jpg,T10_327,3,train,False,False
T10_d17_328_a_3.jpg,T10_328,3,train,False,False
T10_d17_328_b_3.jpg,T10_328,3,train,False,False
T10_d17_330_a_3.jpg,T10_330,3,train,False,False
T10_d17_330_b_3.jpg,T10_330,3,train,False,False
T10_d17_331_a_4.jpg,T10_331,4,test,False,False
T10_d17_331_b_4.jpg,T10_331,4,test,False,False
T10_d17_333_a_3.jpg,T10_333,3,train,False,False
T10_d17_333_b_3.jpg,T10_333,3,train,False,False
T10_d17_336_a_5.jpg,T10_336,5,train,False,False
T10_d17_336_b_5.jpg,T10_336,5,train,False,False
T10_d17_337_a_3.jpg,T10_337,3,train,False,False
T10_d17_337_b_3.jpg,T10_337,3,train,False,False
T10_d17_338_a_4.jpg,T10_338,4,train,False,False
T10_d17_338_b_4.jpg,T10_338,4,train,False,False
T10_d17_349_a_4.jpg,T10_349,4,train,False,False
T10_d17_349_b_4.jpg,T10_349,4,train,False,False
T10_d17_350_a_4.jpg,T10_350,4,train,False,False
T10_d17_350_b_4.jpg,T10_350,4,train,False,True
T10_d17_351_a_3.jpg,T10_351,3,train,False,False
T10_d17_351_b_3.jpg,T10_351,3,train,False,False
T10_d17_353_a_4.jpg,T10_353,4,val,False,False
T10_d17_353_b_4.jpg,T10_353,4,val,False,False
T10_d17_355_a_4.jpg,T10_355,4,train,False,False
T10_d17_355_b_4.jpg,T10_355,4,train,False,False
T10_d17_357_a_4.jpg,T10_357,4,train,False,False
T10_d17_357_b_4.jpg,T10_357,4,train,False,False
T10_d17_366_a_4.jpg,T10_366,4,train,False,False
T10_d17_366_b_4.jpg,T10_366,4,train,False,False
T10_d17_367_a_4.jpg,T10_367,4,train,False,False
T10_d17_367_b_4.jpg,T10_367,4,train,False,False
T10_d17_372_a_3.jpg,T10_372,3,train,False,False
T10_d17_372_b_3.jpg,T10_372,3,train,False,False
T10_d17_375_a_4.jpg,T10_375,4,val,False,False
T10_d17_375_b_4.jpg,T10_375,4,val,False,False
T10_d17_376_a_4.jpg,T10_376,4,train,False,True
T10_d17_376_b_4.jpg,T10_376,4,train,False,False
T10_d17_377_a_4.jpg,T10_377,4,train,False,False
T10_d17_377_b_4.jpg,T10_377,4,train,False,False
T10_d17_381_a_4.jpg,T10_381,4,train,False,False
T10_d17_381_b_4.jpg,T10_381,4,train,False,False
T10_d17_382_a_4.jpg,T10_382,4,train,False,False
T10_d17_382_b_4.jpg,T10_382,4,train,False,False
T10_d17_385_a_4.jpg,T10_385,4,val,False,False
T10_d17_385_b_4.jpg,T10_385,4,val,False,False
T10_d17_387_a_4.jpg,T10_387,4,train,False,False
T10_d17_387_b_4.jpg,T10_387,4,train,False,False
T10_d17_392_a_4.jpg,T10_392,4,test,False,True
T10_d17_392_b_4.jpg,T10_392,4,test,False,True
T10_d17_393_a_4.jpg,T10_393,4,val,False,False
T10_d17_393_b_4.jpg,T10_393,4,val,False,False
T10_d17_395_a_4.jpg,T10_395,4,test,False,False
T10_d17_395_b_4.jpg,T10_395,4,test,False,False
T10_d17_398_a_4.jpg,T10_398,4,val,False,False
T10_d17_398_b_4.jpg,T10_398,4,val,False,False
T10_d17_399_a_5.jpg,T10_399,5,val,False,False
T10_d17_399_b_5.jpg,T10_399,5,val,False,True
T10_d17_400_a_4.jpg,T10_400,4,train,False,True
T10_d17_400_b_4.jpg,T10_400,4,train,False,False
T10_d17_401_a_4.jpg,T10_401,4,train,False,False
T10_d17_401_b_4.jpg,T10_401,4,train,False,False
T10_d17_402_a_4.jpg,T10_402,4,val,False,False
T10_d17_402_b_4.jpg,T10_402,4,val,False,False
T10_d17_405_a_3.jpg,T10_405,3,train,False,False
T10_d17_405_b_3.jpg,T10_405,3,train,False,False
T10_d17_406_a_5.jpg,T10_406,5,val,False,False
T10_d17_406_b_5.jpg,T10_406,5,val,False,False
T10_d17_408_a_4.jpg,T10_408,4,train,False,False
T10_d17_408_b_4.jpg,T10_408,4,train,False,False
T10_d17_410_a_4.jpg,T10_410,4,train,False,False
T10_d17_410_b_4.jpg,T10_410,4,train,False,False
T10_d17_411_a_3.jpg,T10_411,3,val,False,True
T10_d17_411_b_3.jpg,T10_411,3,val,False,False
T10_d17_413_a_4.jpg,T10_413,4,train,False,False
T10_d17_413_b_4.jpg,T10_413,4,train,False,False
T10_d17_414_a_3.jpg,T10_414,3,train,False,True
T10_d17_414_b_3.jpg,T10_414,3,train,False,False
T10_d17_415_a_4.jpg,T10_415,4,train,False,False
T10_d17_415_b_4.jpg,T10_415,4,train,False,False
T10_d17_420_a_3.jpg,T10_420,3,train,False,False
T10_d17_420_b_3.jpg,T10_420,3,train,False,False
T10_d17_422_a_4.jpg,T10_422,4,train,False,False
T10_d17_422_b_4.jpg,T10_422,4,train,False,False
T10_d17_425_a_3.jpg,T10_425,3,train,False,False
T10_d17_425_b_3.jpg,T10_425,3,train,False,False
T10_d17_429_a_4.jpg,T10_429,4,train,False,False
T10_d17_429_b_4.jpg,T10_429,4,train,False,False
T10_d17_430_a_5.jpg,T10_430,5,val,False,False
T10_d17_430_b_5.jpg,T10_430,5,val,False,False
T10_d17_442_a_3.jpg,T10_442,3,train,False,False
T10_d17_442_b_3.jpg,T10_442,3,train,False,False
T10_d17_444_a_4.jpg,T10_444,4,train,False,False
T10_d17_444_b_4.jpg,T10_444,4,train,False,True
T10_d17_445_a_3.jpg,T10_445,3,train,False,False
T10_d17_445_b_3.jpg,T10_445,3,train,False,False
T10_d17_446_a_4.jpg,T10_446,4,train,False,False
T10_d17_446_b_4.jpg,T10_446,4,train,False,False
T10_d17_447_a_4.jpg,T10_447,4,train,False,False
T10_d17_447_b_4.jpg,T10_447,4,train,False,False
T10_d17_448_a_5.jpg,T10_448,5,train,False,False
T10_d17_448_b_5.jpg,T10_448,5,train,False,False
T10_d17_449_a_3.jpg,T10_449,3,train,False,False
T10_d17_449_b_3.jpg,T10_449,3,train,False,True
T10_d17_450_a_4.jpg,T10_450,4,val,False,False
T10_d17_450_b_4.jpg,T10_450,4,val,False,False
T10_d17_451_a_4.jpg,T10_451,4,val,False,False
T10_d17_451_b_4.jpg,T10_451,4,val,False,False
T10_d17_452_a_4.jpg,T10_452,4,val,False,False
T10_d17_452_b_4.jpg,T10_452,4,val,False,False
T10_d17_454_a_4.jpg,T10_454,4,train,False,False
T10_d17_454_b_4.jpg,T10_454,4,train,False,False
T10_d17_458_a_4.jpg,T10_458,4,train,False,False
T10_d17_458_b_4.jpg,T10_458,4,train,False,False
T10_d17_459_a_4.jpg,T10_459,4,train,False,False
T10_d17_459_b_4.jpg,T10_459,4,train,False,False
T10_d17_470_a_4.jpg,T10_470,4,train,False,False
T10_d17_470_b_4.jpg,T10_470,4,train,False,False
T10_d17_471_a_3.jpg,T10_471,3,test,False,False
T10_d17_471_b_3.jpg,T10_471,3,test,False,False
T10_d17_475_a_4.jpg,T10_475,4,train,False,False
T10_d17_475_b_4.jpg,T10_475,4,train,False,False
T10_d17_478_a_3.jpg,T10_478,3,val,False,False
T10_d17_478_b_3.jpg,T10_478,3,val,False,False
T10_d18_002_a_4.jpg,T10_002,4,train,False,False
T10_d18_002_b_4.jpg,T10_002,4,train,False,False
T10_d18_003_a_5.jpg,T10_003,5,train,False,False
T10_d18_003_b_5.jpg,T10_003,5,train,False,False
T10_d18_007_a_4.jpg,T10_007,4,train,False,False
T10_d18_007_b_4.jpg,T10_007,4,train,False,False
T10_d18_011_a_4.jpg,T10_011,4,train,False,False
T10_d18_011_b_4.jpg,T10_011,4,train,False,False
T10_d18_012_a_5.jpg,T10_012,5,val,False,False
T10_d18_012_b_5.jpg,T10_012,5,val,False,False
T10_d18_013_a_3.jpg,T10_013,3,train,False,False
T10_d18_013_b_3.jpg,T10_013,3,train,False,False
T10_d18_014_a_3.jpg,T10_014,3,val,False,False
T10_d18_014_b_3.jpg,T10_014,3,val,False,False
T10_d18_015_a_4.jpg,T10_015,4,test,False,False
T10_d18_015_b_4.jpg,T10_015,4,test,False,False
T10_d18_018_a_5.jpg,T10_018,5,val,False,False
T10_d18_018_b_5.jpg,T10_018,5,val,False,False
T10_d18_021_a_4.jpg,T10_021,4,train,False,False
T10_d18_021_b_4.jpg,T10_021,4,train,False,False
T10_d18_022_a_4.jpg,T10_022,4,train,False,False
T10_d18_022_b_4.jpg,T10_022,4,train,False,False
T10_d18_026_a_4.jpg,T10_026,4,train,False,False
T10_d18_026_b_4.jpg,T10_026,4,train,False,False
T10_d18_027_a_4.jpg,T10_027,4,train,False,False
T10_d18_027_b_4.jpg,T10_027,4,train,False,False
T10_d18_034_a_4.jpg,T10_034,4,train,False,False
T10_d18_034_b_4.jpg,T10_034,4,train,False,False
T10_d18_035_a_5.jpg,T10_035,5,val,False,False
T10_d18_035_b_5.jpg,T10_035,5,val,False,False
T10_d18_041_a_4.jpg,T10_041,4,val,False,False
T10_d18_041_b_4.jpg,T10_041,4,val,False,False
T10_d18_046_a_4.jpg,T10_046,4,train,False,False
T10_d18_046_b_4.jpg,T10_046,4,train,False,False
T10_d18_047_a_3.jpg,T10_047,3,train,False,False
T10_d18_047_b_3.jpg,T10_047,3,train,False,False
T10_d18_048_a_4.jpg,T10_048,4,train,False,False
T10_d18_048_b_4.jpg,T10_048,4,train,False,False
T10_d18_055_a_4.jpg,T10_055,4,train,False,False
T10_d18_055_b_4.jpg,T10_055,4,train,False,False
T10_d18_058_a_4.jpg,T10_058,4,val,False,False
T10_d18_058_b_4.jpg,T10_058,4,val,False,False
T10_d18_061_a_4.jpg,T10_061,4,train,False,False
T10_d18_061_b_4.jpg,T10_061,4,train,False,False
T10_d18_067_a_4.jpg,T10_067,4,train,False,False
T10_d18_067_b_4.jpg,T10_067,4,train,False,False
T10_d18_069_a_5.jpg,T10_069,5,train,False,False
T10_d18_069_b_5.jpg,T10_069,5,train,False,False
T10_d18_072_a_4.jpg,T10_072,4,val,False,False
T10_d18_072_b_4.jpg,T10_072,4,val,False,False
T10_d18_080_a_3.jpg,T10_080,3,val,False,False
T10_d18_080_b_3.jpg,T10_080,3,val,False,False
T10_d18_083_a_4.jpg,T10_083,4,train,False,False
T10_d18_083_b_4.jpg,T10_083,4,train,False,False
T10_d18_087_a_4.jpg,T10_087,4,val,False,True
T10_d18_087_b_4.jpg,T10_087,4,val,False,True
T10_d18_089_a_4.jpg,T10_089,4,train,False,False
T10_d18_089_b_4.jpg,T10_089,4,train,False,False
T10_d18_092_a_4.jpg,T10_092,4,test,False,False
T10_d18_092_b_4.jpg,T10_092,4,test,False,False
T10_d18_093_a_4.jpg,T10_093,4,train,False,False
T10_d18_093_b_4.jpg,T10_093,4,train,False,False
T10_d18_094_a_4.jpg,T10_094,4,train,False,False
T10_d18_094_b_4.jpg,T10_094,4,train,False,False
T10_d18_096_a_3.jpg,T10_096,3,train,False,False
T10_d18_096_b_3.jpg,T10_096,3,train,False,False
T10_d18_097_a_4.jpg,T10_097,4,train,False,True
T10_d18_097_b_4.jpg,T10_097,4,train,False,False
T10_d18_098_a_4.jpg,T10_098,4,train,False,False
T10_d18_098_b_4.jpg,T10_098,4,train,False,False
T10_d18_099_a_4.jpg,T10_099,4,train,False,False
T10_d18_099_b_4.jpg,T10_099,4,train,False,False
T10_d18_108_a_4.jpg,T10_108,4,train,False,False
T10_d18_108_b_4.jpg,T10_108,4,train,False,False
T10_d18_110_a_4.jpg,T10_110,4,train,False,True
T10_d18_110_b_4.jpg,T10_110,4,train,False,False
T10_d18_111_a_4.jpg,T10_111,4,val,False,True
T10_d18_111_b_4.jpg,T10_111,4,val,False,False
T10_d18_113_a_3.jpg,T10_113,3,train,False,False
T10_d18_113_b_3.jpg,T10_113,3,train,False,False
T10_d18_118_a_4.jpg,T10_118,4,train,False,False
T10_d18_118_b_4.jpg,T10_118,4,train,False,False
T10_d18_122_a_4.jpg,T10_122,4,train,False,False
T10_d18_122_b_4.jpg,T10_122,4,train,False,False
T10_d18_125_a_4.jpg,T10_125,4,train,False,False
T10_d18_125_b_4.jpg,T10_125,4,train,False,False
T10_d18_128_a_4.jpg,T10_128,4,train,False,False
T10_d18_128_b_4.jpg,T10_128,4,train,False,False
T10_d18_129_a_4.jpg,T10_129,4,train,False,False
T10_d18_129_b_4.jpg,T10_129,4,train,False,False
T10_d18_130_a_4.jpg,T10_130,4,train,False,False
T10_d18_130_b_4.jpg,T10_130,4,train,False,False
T10_d18_131_a_4.jpg,T10_131,4,train,False,False
T10_d18_131_b_4.jpg,T10_131,4,train,False,False
T10_d18_133_a_4.jpg,T10_133,4,train,False,False
T10_d18_133_b_4.jpg,T10_133,4,train,False,False
T10_d18_136_a_4.jpg,T10_136,4,val,False,False
T10_d18_136_b_4.jpg,T10_136,4,val,False,False
T10_d18_138_a_4.jpg,T10_138,4,train,False,False
T10_d18_138_b_4.jpg,T10_138,4,train,False,False
T10_d18_145_a_3.jpg,T10_145,3,train,False,False
T10_d18_145_b_3.jpg,T10_145,3,train,False,False
T10_d18_149_a_4.jpg,T10_149,4,train,False,False
T10_d18_149_b_4.jpg,T10_149,4,train,False,False
T10_d18_152_a_3.jpg,T10_152,3,train,False,True
T10_d18_152_b_3.jpg,T10_152,3,train,False,False
T10_d18_156_a_4.jpg,T10_156,4,train,False,False
T10_d18_156_b_4.jpg,T10_156,4,train,False,False
T10_d18_165_a_4.jpg,T10_165,4,train,False,False
T10_d18_165_b_4.jpg,T10_165,4,train,False,False
T10_d18_166_a_4.jpg,T10_166,4,train,False,False
T10_d18_166_b_4.jpg,T10_166,4,train,False,False
T10_d18_167_a_4.jpg,T10_167,4,train,False,False
T10_d18_167_b_4.jpg,T10_167,4,train,False,True
T10_d18_168_a_4.jpg,T10_168,4,train,False,False
T10_d18_168_b_4.jpg,T10_168,4,train,False,False
T10_d18_172_a_5.jpg,T10_172,5,train,False,False
T10_d18_172_b_5.jpg,T10_172,5,train,False,False
T10_d18_181_a_4.jpg,T10_181,4,train,False,False
T10_d18_181_b_4.jpg,T10_181,4,train,False,False
T10_d18_186_a_4.jpg,T10_186,4,val,False,False
T10_d18_186_b_4.jpg,T10_186,4,val,False,False
T10_d18_193_a_4.jpg,T10_193,4,train,False,False
T10_d18_193_b_4.jpg,T10_193,4,train,False,False
T10_d18_194_a_4.jpg,T10_194,4,train,False,False
T10_d18_194_b_4.jpg,T10_194,4,train,False,False
T10_d18_196_a_4.jpg,T10_196,4,train,False,False
T10_d18_196_b_4.jpg,T10_196,4,train,False,False
T10_d18_202_a_5.jpg,T10_202,5,train,False,False
T10_d18_202_b_5.jpg,T10_202,5,train,False,False
T10_d18_204_a_4.jpg,T10_204,4,train,False,False
T10_d18_204_b_4.jpg,T10_204,4,train,False,False
T10_d18_206_a_4.jpg,T10_206,4,train,False,False
T10_d18_206_b_4.jpg,T10_206,4,train,False,False
T10_d18_211_a_4.jpg,T10_211,4,train,False,False
T10_d18_211_b_4.jpg,T10_211,4,train,False,False
T10_d18_213_a_4.jpg,T10_213,4,train,False,False
T10_d18_213_b_4.jpg,T10_213,4,train,False,False
T10_d18_217_a_4.jpg,T10_217,4,train,False,False
T10_d18_217_b_4.jpg,T10_217,4,train,False,False
T10_d18_219_a_4.jpg,T10_219,4,test,False,False
T10_d18_219_b_4.jpg,T10_219,4,test,False,False
T10_d18_220_a_4.jpg,T10_220,4,val,False,False
T10_d18_220_b_4.jpg,T10_220,4,val,False,False
T10_d18_221_a_4.jpg,T10_221,4,train,False,False
T10_d18_221_b_4.jpg,T10_221,4,train,False,False
T10_d18_227_a_5.jpg,T10_227,5,train,False,False
T10_d18_227_b_5.jpg,T10_227,5,train,False,False
T10_d18_229_a_4.jpg,T10_229,4,train,False,False
T10_d18_229_b_4.jpg,T10_229,4,train,False,False
T10_d18_233_a_4.jpg,T10_233,4,train,False,False
T10_d18_233_b_4.jpg,T10_233,4,train,False,False
T10_d18_234_a_4.jpg,T10_234,4,train,False,False
T10_d18_234_b_4.jpg,T10_234,4,train,False,False
T10_d18_236_a_3.jpg,T10_236,3,train,False,False
T10_d18_236_b_3.jpg,T10_236,3,train,False,False
T10_d18_237_a_4.jpg,T10_237,4,train,False,False
T10_d18_237_b_4.jpg,T10_237,4,train,False,False
T10_d18_243_a_4.jpg,T10_243,4,train,False,False
T10_d18_243_b_4.jpg,T10_243,4,train,False,False
T10_d18_250_a_4.jpg,T10_250,4,train,False,False
T10_d18_250_b_4.jpg,T10_250,4,train,False,False
T10_d18_252_a_4.jpg,T10_252,4,train,False,False
T10_d18_252_b_4.jpg,T10_252,4,train,False,False
T10_d18_253_a_4.jpg,T10_253,4,val,False,False
T10_d18_253_b_4.jpg,T10_253,4,val,False,True
T10_d18_254_a_4.jpg,T10_254,4,val,False,False
T10_d18_254_b_4.jpg,T10_254,4,val,False,False
T10_d18_262_a_4.jpg,T10_262,4,train,False,False
T10_d18_262_b_4.jpg,T10_262,4,train,False,False
T10_d18_269_a_4.jpg,T10_269,4,train,False,False
T10_d18_269_b_4.jpg,T10_269,4,train,False,False
T10_d18_274_a_4.jpg,T10_274,4,train,True,False
T10_d18_274_b_4.jpg,T10_274,4,train,True,False
T10_d18_275_a_4.jpg,T10_275,4,test,False,False
T10_d18_275_b_4.jpg,T10_275,4,test,False,False
T10_d18_276_a_4.jpg,T10_276,4,train,False,False
T10_d18_276_b_4.jpg,T10_276,4,train,False,False
T10_d18_282_a_4.jpg,T10_282,4,train,False,False
T10_d18_282_b_4.jpg,T10_282,4,train,False,False
T10_d18_283_a_5.jpg,T10_283,5,train,False,False
T10_d18_283_b_5.jpg,T10_283,5,train,False,False
T10_d18_284_a_4.jpg,T10_284,4,train,False,False
T10_d18_284_b_4.jpg,T10_284,4,train,False,False
T10_d18_290_a_5.jpg,T10_290,5,train,False,False
T10_d18_290_b_5.jpg,T10_290,5,train,False,False
T10_d18_292_a_4.jpg,T10_292,4,val,False,True
T10_d18_292_b_4.jpg,T10_292,4,val,False,False
T10_d18_294_a_5.jpg,T10_294,5,train,False,False
T10_d18_294_b_5.jpg,T10_294,5,train,False,True
T10_d18_295_a_4.jpg,T10_295,4,train,False,False
T10_d18_295_b_4.jpg,T10_295,4,train,False,False
T10_d18_296_a_4.jpg,T10_296,4,train,False,False
T10_d18_296_b_4.jpg,T10_296,4,train,False,False
T10_d18_306_a_4.jpg,T10_306,4,train,False,False
T10_d18_306_b_4.jpg,T10_306,4,train,False,False
T10_d18_310_a_4.jpg,T10_310,4,val,False,True
T10_d18_310_b_4.jpg,T10_310,4,val,False,False
T10_d18_315_a_3.jpg,T10_315,3,train,False,False
T10_d18_315_b_3.jpg,T10_315,3,train,False,False
T10_d18_326_a_4.jpg,T10_326,4,train,False,False
T10_d18_326_b_4.jpg,T10_326,4,train,False,False
T10_d18_327_a_4.jpg,T10_327,4,train,False,False
T10_d18_327_b_4.jpg,T10_327,4,train,False,False
T10_d18_328_a_3.jpg,T10_328,3,train,False,False
T10_d18_328_b_3.jpg,T10_328,3,train,False,False
T10_d18_330_a_3.jpg,T10_330,3,train,False,False
T10_d18_330_b_3.jpg,T10_330,3,train,False,False
T10_d18_331_a_4.jpg,T10_331,4,test,False,False
T10_d18_331_b_4.jpg,T10_331,4,test,False,False
T10_d18_333_a_3.jpg,T10_333,3,train,False,False
T10_d18_333_b_3.jpg,T10_333,3,train,False,False
T10_d18_336_a_5.jpg,T10_336,5,train,False,True
T10_d18_336_b_5.jpg,T10_336,5,train,False,False
T10_d18_337_a_4.jpg,T10_337,4,train,False,False
T10_d18_337_b_4.jpg,T10_337,4,train,False,False
T10_d18_338_a_4.jpg,T10_338,4,train,False,False
T10_d18_338_b_4.jpg,T10_338,4,train,False,False
T10_d18_349_a_4.jpg,T10_349,4,train,False,False
T10_d18_349_b_4.jpg,T10_349,4,train,False,False
T10_d18_350_a_4.jpg,T10_350,4,train,False,False
T10_d18_350_b_4.jpg,T10_350,4,train,False,True
T10_d18_351_a_4.jpg,T10_351,4,train,False,False
T10_d18_351_b_4.jpg,T10_351,4,train,False,False
T10_d18_353_a_4.jpg,T10_353,4,val,False,False
T10_d18_353_b_4.jpg,T10_353,4,val,False,False
T10_d18_355_a_4.jpg,T10_355,4,train,False,False
T10_d18_355_b_4.jpg,T10_355,4,train,False,False
T10_d18_357_a_4.jpg,T10_357,4,train,False,False
T10_d18_357_b_4.jpg,T10_357,4,train,False,False
T10_d18_366_a_4.jpg,T10_366,4,train,False,False
T10_d18_366_b_4.jpg,T10_366,4,train,False,False
T10_d18_367_a_4.jpg,T10_367,4,train,False,False
T10_d18_367_b_4.jpg,T10_367,4,train,False,False
T10_d18_372_a_3.jpg,T10_372,3,train,False,False
T10_d18_372_b_3.jpg,T10_372,3,train,False,False
T10_d18_375_a_4.jpg,T10_375,4,val,False,False
T10_d18_375_b_4.jpg,T10_375,4,val,False,False
T10_d18_376_a_4.jpg,T10_376,4,train,False,False
T10_d18_376_b_4.jpg,T10_376,4,train,False,False
T10_d18_377_a_4.jpg,T10_377,4,train,False,False
T10_d18_377_b_4.jpg,T10_377,4,train,False,False
T10_d18_381_a_4.jpg,T10_381,4,train,False,False
T10_d18_381_b_4.jpg,T10_381,4,train,False,False
T10_d18_382_a_4.jpg,T10_382,4,train,False,False
T10_d18_382_b_4.jpg,T10_382,4,train,False,False
T10_d18_385_a_4.jpg,T10_385,4,val,False,False
T10_d18_385_b_4.jpg,T10_385,4,val,False,False
T10_d18_387_a_4.jpg,T10_387,4,train,False,False
T10_d18_387_b_4.jpg,T10_387,4,train,False,False
T10_d18_392_a_4.jpg,T10_392,4,test,False,False
T10_d18_392_b_4.jpg,T10_392,4,test,False,False
T10_d18_393_a_4.jpg,T10_393,4,val,False,False
T10_d18_393_b_4.jpg,T10_393,4,val,False,False
T10_d18_395_a_4.jpg,T10_395,4,test,False,False
T10_d18_395_b_4.jpg,T10_395,4,test,False,False
T10_d18_398_a_4.jpg,T10_398,4,val,False,False
T10_d18_398_b_4.jpg,T10_398,4,val,False,False
T10_d18_399_a_5.jpg,T10_399,5,val,False,False
T10_d18_399_b_5.jpg,T10_399,5,val,False,True
T10_d18_400_a_4.jpg,T10_400,4,train,False,False
T10_d18_400_b_4.jpg,T10_400,4,train,False,False
T10_d18_401_a_4.jpg,T10_401,4,train,False,False
T10_d18_401_b_4.jpg,T10_401,4,train,False,False
T10_d18_402_a_4.jpg,T10_402,4,val,False,False
T10_d18_402_b_4.jpg,T10_402,4,val,False,False
T10_d18_405_a_4.jpg,T10_405,4,train,False,False
T10_d18_405_b_4.jpg,T10_405,4,train,False,False
T10_d18_406_a_5.jpg,T10_406,5,val,False,False
T10_d18_406_b_5.jpg,T10_406,5,val,False,False
T10_d18_408_a_4.jpg,T10_408,4,train,False,False
T10_d18_408_b_4.jpg,T10_408,4,train,False,True
T10_d18_410_a_4.jpg,T10_410,4,train,False,False
T10_d18_410_b_4.jpg,T10_410,4,train,False,False
T10_d18_411_a_3.jpg,T10_411,3,val,False,False
T10_d18_411_b_3.jpg,T10_411,3,val,False,False
T10_d18_413_a_4.jpg,T10_413,4,train,False,False
T10_d18_413_b_4.jpg,T10_413,4,train,False,False
T10_d18_414_a_4.jpg,T10_414,4,train,False,False
T10_d18_414_b_4.jpg,T10_414,4,train,False,False
T10_d18_415_a_4.jpg,T10_415,4,train,False,True
T10_d18_415_b_4.jpg,T10_415,4,train,False,False
T10_d18_420_a_4.jpg,T10_420,4,train,False,False
T10_d18_420_b_4.jpg,T10_420,4,train,False,False
T10_d18_422_a_5.jpg,T10_422,5,train,False,False
T10_d18_422_b_5.jpg,T10_422,5,train,False,False
T10_d18_425_a_4.jpg,T10_425,4,train,False,False
T10_d18_425_b_4.jpg,T10_425,4,train,False,False
T10_d18_429_a_4.jpg,T10_429,4,train,False,False
T10_d18_429_b_4.jpg,T10_429,4,train,False,False
T10_d18_430_a_5.jpg,T10_430,5,val,False,False
T10_d18_430_b_5.jpg,T10_430,5,val,False,False
T10_d18_442_a_4.jpg,T10_442,4,train,False,False
T10_d18_442_b_4.jpg,T10_442,4,train,False,False
T10_d18_444_a_4.jpg,T10_444,4,train,False,False
T10_d18_444_b_4.jpg,T10_444,4,train,False,True
T10_d18_445_a_4.jpg,T10_445,4,train,False,False
T10_d18_445_b_4.jpg,T10_445,4,train,False,False
T10_d18_446_a_4.jpg,T10_446,4,train,False,False
T10_d18_446_b_4.jpg,T10_446,4,train,False,False
T10_d18_447_a_4.jpg,T10_447,4,train,False,False
T10_d18_447_b_4.jpg,T10_447,4,train,False,False
T10_d18_448_a_5.jpg,T10_448,5,train,False,False
T10_d18_448_b_5.jpg,T10_448,5,train,False,False
T10_d18_449_a_4.jpg,T10_449,4,train,False,False
T10_d18_449_b_4.jpg,T10_449,4,train,False,False
T10_d18_450_a_4.jpg,T10_450,4,val,False,False
T10_d18_450_b_4.jpg,T10_450,4,val,False,True
T10_d18_451_a_4.jpg,T10_451,4,val,False,False
T10_d18_451_b_4.jpg,T10_451,4,val,False,True
T10_d18_452_a_4.jpg,T10_452,4,val,False,True
T10_d18_452_b_4.jpg,T10_452,4,val,False,False
T10_d18_454_a_4.jpg,T10_454,4,train,False,False
T10_d18_454_b_4.jpg,T10_454,4,train,False,False
T10_d18_458_a_4.jpg,T10_458,4,train,False,False
T10_d18_458_b_4.jpg,T10_458,4,train,False,False
T10_d18_459_a_4.jpg,T10_459,4,train,False,False
T10_d18_459_b_4.jpg,T10_459,4,train,False,False
T10_d18_470_a_4.jpg,T10_470,4,train,False,True
T10_d18_470_b_4.jpg,T10_470,4,train,False,False
T10_d18_471_a_4.jpg,T10_471,4,test,False,False
