archivo,fruto,madurez,estado,motivo,en_revision,conf_palta,n_defectos,conf_defecto_min,ratio_defecto,frac_dudosa
T10_d20_269_a_4.jpg,T10_269,4,auto,,False,0.974,1,0.707,0.0897,0.0
T10_d20_269_b_4.jpg,T10_269,4,auto,,False,0.977,1,0.881,0.037,0.0
T10_d20_274_a_4.jpg,T10_274,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.183,0.0137,1.0
T10_d20_274_b_4.jpg,T10_274,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.238,0.2451,1.0
T10_d20_276_a_4.jpg,T10_276,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.192,0.0827,1.0
T10_d20_276_b_4.jpg,T10_276,4,revisar,area de defecto dudosa (100%),True,0.978,4,0.186,0.1946,1.0
T10_d20_282_a_4.jpg,T10_282,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_282_b_4.jpg,T10_282,4,revisar,area de defecto dudosa (100%),True,0.974,1,0.416,0.0474,1.0
T10_d20_283_a_5.jpg,T10_283,5,revisar,area de defecto dudosa (100%),True,0.977,2,0.179,0.7733,1.0
T10_d20_283_b_5.jpg,T10_283,5,revisar,area de defecto dudosa (100%),True,0.979,1,0.151,0.1691,1.0
T10_d20_284_a_4.jpg,T10_284,4,revisar,area de defecto dudosa (100%),True,0.969,1,0.224,0.047,1.0
T10_d20_284_b_4.jpg,T10_284,4,auto,,False,0.972,0,,0.0,0.0
T10_d20_290_a_5.jpg,T10_290,5,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.972,3,0.28,0.6182,1.0
T10_d20_290_b_5.jpg,T10_290,5,revisar,area de defecto dudosa (100%),True,0.977,6,0.178,0.4695,1.0
T10_d20_294_a_5.jpg,T10_294,5,auto,,False,0.977,1,0.759,0.0494,0.0
T10_d20_294_b_5.jpg,T10_294,5,revisar,area de defecto dudosa (100%),True,0.975,2,0.261,0.1036,0.999
T10_d20_295_a_4.jpg,T10_295,4,auto,,False,0.977,1,0.678,0.1272,0.0
T10_d20_295_b_4.jpg,T10_295,4,revisar,area de defecto dudosa (69%),True,0.976,3,0.172,0.0719,0.686
T10_d20_296_a_4.jpg,T10_296,4,auto,,False,0.98,1,0.629,0.2698,0.0
T10_d20_296_b_4.jpg,T10_296,4,revisar,area de defecto dudosa (100%),True,0.974,1,0.246,0.0804,1.0
T10_d20_306_a_4.jpg,T10_306,4,auto,,False,0.979,0,,0.0,0.0
T10_d20_306_b_4.jpg,T10_306,4,auto,,False,0.977,0,,0.0,0.0
T10_d20_315_a_4.jpg,T10_315,4,auto,,False,0.976,0,,0.0,0.0
T10_d20_315_b_4.jpg,T10_315,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.224,0.0233,1.0
T10_d20_326_a_4.jpg,T10_326,4,revisar,area de defecto dudosa (62%),True,0.979,3,0.355,0.0566,0.62
T10_d20_326_b_4.jpg,T10_326,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.266,0.0187,1.0
T10_d20_327_a_4.jpg,T10_327,4,auto,,False,0.977,0,,0.0,0.0
T10_d20_327_b_4.jpg,T10_327,4,auto,,False,0.979,0,,0.0,0.0
T10_d20_328_a_4.jpg,T10_328,4,auto,,False,0.98,0,,0.0,0.0
T10_d20_328_b_4.jpg,T10_328,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.345,0.023,1.0
T10_d20_330_a_4.jpg,T10_330,4,auto,,False,0.979,0,,0.0,0.0
T10_d20_330_b_4.jpg,T10_330,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_333_b_4.jpg,T10_333,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.284,0.1579,1.0
T10_d20_336_a_5.jpg,T10_336,5,revisar,area de defecto dudosa (100%),True,0.977,3,0.232,0.7697,1.0
T10_d20_336_b_5.jpg,T10_336,5,revisar,area de defecto dudosa (100%),True,0.979,3,0.223,0.8647,1.0
T10_d20_337_b_4.jpg,T10_337,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.241,0.1742,1.0
T10_d20_338_a_5.jpg,T10_338,5,auto,,False,0.977,0,,0.0,0.0
T10_d20_338_b_5.jpg,T10_338,5,revisar,area de defecto dudosa (100%),True,0.977,2,0.181,0.2979,0.995
T10_d20_349_a_4.jpg,T10_349,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.174,0.1498,1.0
T10_d20_349_b_4.jpg,T10_349,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_350_a_4.jpg,T10_350,4,auto,,False,0.976,1,0.818,0.0431,0.0
T10_d20_350_b_4.jpg,T10_350,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_351_b_4.jpg,T10_351,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.159,0.0241,1.0
T10_d20_355_a_4.jpg,T10_355,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.381,0.0417,1.0
T10_d20_355_b_4.jpg,T10_355,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.151,0.1626,1.0
T10_d20_357_a_5.jpg,T10_357,5,auto,,False,0.977,2,0.519,0.2141,0.0
T10_d20_357_b_5.jpg,T10_357,5,revisar,area de defecto dudosa (100%),True,0.98,3,0.203,0.1513,1.0
T10_d20_366_a_4.jpg,T10_366,4,auto,,False,0.976,1,0.831,0.0756,0.0
T10_d20_367_a_4.jpg,T10_367,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.262,0.2686,1.0
T10_d20_372_a_4.jpg,T10_372,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.355,0.2672,1.0
T10_d20_372_b_4.jpg,T10_372,4,revisar,area de defecto dudosa (56%),True,0.976,3,0.162,0.0811,0.561
T10_d20_376_a_5.jpg,T10_376,5,revisar,area de defecto dudosa (93%),True,0.979,2,0.45,0.1059,0.932
T10_d20_376_b_5.jpg,T10_376,5,revisar,area de defecto dudosa (100%),True,0.979,2,0.157,0.019,1.0
T10_d20_377_a_4.jpg,T10_377,4,auto,,False,0.977,0,,0.0,0.0
T10_d20_377_b_4.jpg,T10_377,4,auto,,False,0.978,1,0.587,0.0345,0.0
T10_d20_381_a_4.jpg,T10_381,4,revisar,area de defecto dudosa (100%),True,0.976,1,0.156,0.0055,1.0
T10_d20_381_b_4.jpg,T10_381,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.156,0.031,1.0
T10_d20_382_a_4.jpg,T10_382,4,auto,,False,0.979,1,0.738,0.1219,0.0
T10_d20_382_b_4.jpg,T10_382,4,auto,,False,0.974,1,0.526,0.1242,0.0
T10_d20_387_a_4.jpg,T10_387,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.163,0.4378,1.0
T10_d20_387_b_4.jpg,T10_387,4,revisar,area de defecto dudosa (100%),True,0.98,3,0.164,0.5211,1.0
T10_d20_400_a_4.jpg,T10_400,4,revisar,area de defecto dudosa (100%),True,0.979,5,0.227,0.3396,1.0
T10_d20_400_b_4.jpg,T10_400,4,revisar,area de defecto dudosa (100%),True,0.982,3,0.173,0.3002,1.0
T10_d20_401_a_4.jpg,T10_401,4,auto,,False,0.975,0,,0.0,0.0
T10_d20_405_a_4.jpg,T10_405,4,auto,,False,0.979,1,0.665,0.0587,0.0
T10_d20_405_b_4.jpg,T10_405,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_408_a_4.jpg,T10_408,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_408_b_4.jpg,T10_408,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_410_a_4.jpg,T10_410,4,auto,,False,0.977,1,0.828,0.0322,0.0
T10_d20_410_b_4.jpg,T10_410,4,revisar,area de defecto dudosa (100%),True,0.977,1,0.314,0.0147,1.0
T10_d20_413_a_4.jpg,T10_413,4,auto,,False,0.978,1,0.884,0.0873,0.0
T10_d20_413_b_4.jpg,T10_413,4,revisar,area de defecto dudosa (100%),True,0.978,3,0.166,0.0139,1.0
T10_d20_415_a_4.jpg,T10_415,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_415_b_4.jpg,T10_415,4,revisar,area de defecto dudosa (95%),True,0.973,5,0.198,0.0829,0.952
T10_d20_420_a_4.jpg,T10_420,4,revisar,area de defecto dudosa (100%),True,0.981,5,0.199,0.6107,1.0
T10_d20_420_b_4.jpg,T10_420,4,auto,,False,0.979,0,,0.0,0.0
T10_d20_422_a_5.jpg,T10_422,5,auto,,False,0.98,1,0.731,0.0537,0.0
T10_d20_422_b_5.jpg,T10_422,5,revisar,area de defecto dudosa (98%),True,0.977,2,0.195,0.1113,0.978
T10_d20_425_a_4.jpg,T10_425,4,auto,,False,0.977,0,,0.0,0.0
T10_d20_425_b_4.jpg,T10_425,4,auto,,False,0.977,0,,0.0,0.0
T10_d20_429_a_4.jpg,T10_429,4,auto,,False,0.979,0,,0.0,0.0
T10_d20_429_b_4.jpg,T10_429,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.232,0.0879,1.0
T10_d20_442_a_4.jpg,T10_442,4,auto,,False,0.981,1,0.699,0.0436,0.0
T10_d20_442_b_4.jpg,T10_442,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.199,0.0298,1.0
T10_d20_444_a_4.jpg,T10_444,4,auto,,False,0.979,0,,0.0,0.0
T10_d20_444_b_4.jpg,T10_444,4,auto,,False,0.98,0,,0.0,0.0
T10_d20_445_a_4.jpg,T10_445,4,revisar,area de defecto dudosa (100%),True,0.975,1,0.155,0.007,1.0
T10_d20_446_a_4.jpg,T10_446,4,auto,,False,0.977,0,,0.0,0.0
T10_d20_446_b_4.jpg,T10_446,4,auto,,False,0.978,1,0.613,0.0134,0.0
T10_d20_447_a_5.jpg,T10_447,5,auto,,False,0.977,1,0.711,0.0629,0.0
T10_d20_447_b_5.jpg,T10_447,5,revisar,area de defecto dudosa (100%),True,0.982,2,0.303,0.0598,1.0
T10_d20_448_a_5.jpg,T10_448,5,auto,,False,0.979,1,0.767,0.2242,0.0
T10_d20_448_b_5.jpg,T10_448,5,revisar,area de defecto dudosa (100%),True,0.975,4,0.167,0.1843,1.0
T10_d20_449_a_4.jpg,T10_449,4,auto,,False,0.975,0,,0.0,0.0
T10_d20_449_b_4.jpg,T10_449,4,revisar,area de defecto dudosa (54%),True,0.975,4,0.171,0.0953,0.535
T10_d20_454_a_4.jpg,T10_454,4,auto,,False,0.976,0,,0.0,0.0
T10_d20_454_b_4.jpg,T10_454,4,auto,,False,0.981,1,0.706,0.0564,0.0
T10_d20_458_a_4.jpg,T10_458,4,auto,,False,0.975,0,,0.0,0.0
T10_d20_458_b_4.jpg,T10_458,4,revisar,area de defecto dudosa (100%),True,0.967,3,0.16,0.1612,1.0
T10_d20_459_a_4.jpg,T10_459,4,auto,,False,0.975,0,,0.0,0.0
T10_d20_459_b_4.jpg,T10_459,4,auto,,False,0.975,0,,0.0,0.0
T10_d20_470_a_4.jpg,T10_470,4,revisar,area de defecto dudosa (100%),True,0.98,4,0.164,0.7163,1.0
T10_d20_470_b_4.jpg,T10_470,4,auto,,False,0.978,0,,0.0,0.0
T10_d20_475_a_4.jpg,T10_475,4,auto,,False,0.978,1,0.683,0.0465,0.0
T10_d20_475_b_4.jpg,T10_475,4,revisar,area de defecto dudosa (99%),True,0.978,4,0.15,0.218,0.992
T10_d21_002_b_5.jpg,T10_002,5,revisar,area de defecto dudosa (100%),True,0.973,2,0.224,0.1009,1.0
T10_d21_003_a_5.jpg,T10_003,5,revisar,area de defecto dudosa (100%),True,0.982,2,0.174,0.3447,1.0
T10_d21_003_b_5.jpg,T10_003,5,revisar,area de defecto dudosa (100%),True,0.982,2,0.174,0.0372,1.0
T10_d21_007_a_5.jpg,T10_007,5,auto,,False,0.98,1,0.683,0.0856,0.0
T10_d21_007_b_5.jpg,T10_007,5,auto,,False,0.979,2,0.208,0.0992,0.139
T10_d21_011_a_5.jpg,T10_011,5,auto,,False,0.979,3,0.367,0.1836,0.071
T10_d21_011_b_5.jpg,T10_011,5,revisar,area de defecto dudosa (100%),True,0.979,2,0.24,0.0215,1.0
T10_d21_013_a_4.jpg,T10_013,4,auto,,False,0.977,0,,0.0,0.0
T10_d21_013_b_4.jpg,T10_013,4,auto,,False,0.975,0,,0.0,0.0
T10_d21_021_a_4.jpg,T10_021,4,revisar,area de defecto dudosa (100%),True,0.979,1,0.157,0.0376,1.0
T10_d21_021_b_4.jpg,T10_021,4,auto,,False,0.978,1,0.695,0.067,0.0
T10_d21_022_a_5.jpg,T10_022,5,auto,,False,0.979,0,,0.0,0.0
T10_d21_022_b_5.jpg,T10_022,5,revisar,area de defecto dudosa (100%),True,0.982,1,0.448,0.0758,1.0
T10_d21_026_a_5.jpg,T10_026,5,revisar,area de defecto dudosa (100%),True,0.977,2,0.266,0.3348,1.0
T10_d21_026_b_5.jpg,T10_026,5,revisar,area de defecto dudosa (100%),True,0.977,2,0.264,0.0534,1.0
T10_d21_027_a_4.jpg,T10_027,4,auto,,False,0.981,0,,0.0,0.0
T10_d21_027_b_4.jpg,T10_027,4,revisar,area de defecto dudosa (100%),True,0.977,7,0.18,0.1718,1.0
T10_d21_034_a_4.jpg,T10_034,4,revisar,area de defecto dudosa (59%),True,0.982,2,0.233,0.3426,0.594
T10_d21_034_b_4.jpg,T10_034,4,auto,,False,0.98,1,0.631,0.2096,0.0
T10_d21_046_b_4.jpg,T10_046,4,revisar,area de defecto dudosa (100%),True,0.978,7,0.153,0.1041,1.0
T10_d21_047_a_4.jpg,T10_047,4,auto,,False,0.979,0,,0.0,0.0
T10_d21_047_b_4.jpg,T10_047,4,auto,,False,0.978,0,,0.0,0.0
T10_d21_048_a_4.jpg,T10_048,4,revisar,area de defecto dudosa (100%),True,0.976,2,0.404,0.0486,1.0
T10_d21_048_b_4.jpg,T10_048,4,auto,,False,0.975,0,,0.0,0.0
T10_d21_055_a_4.jpg,T10_055,4,auto,,False,0.978,1,0.705,0.0644,0.0
T10_d21_055_b_4.jpg,T10_055,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.152,0.0477,0.997
T10_d21_061_a_4.jpg,T10_061,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.238,0.4411,1.0
T10_d21_061_b_4.jpg,T10_061,4,auto,,False,0.977,0,,0.0,0.0
T10_d21_067_a_4.jpg,T10_067,4,revisar,area de defecto dudosa (100%),True,0.972,3,0.163,0.0156,1.0
T10_d21_067_b_4.jpg,T10_067,4,auto,,False,0.975,2,0.151,0.2213,0.453
T10_d21_069_a_5.jpg,T10_069,5,auto,,False,0.979,1,0.839,0.075,0.0
T10_d21_069_b_5.jpg,T10_069,5,revisar,area de defecto dudosa (100%),True,0.976,2,0.163,0.2216,1.0
T10_d21_083_a_5.jpg,T10_083,5,revisar,area de defecto dudosa (100%),True,0.976,2,0.422,0.071,1.0
T10_d21_083_b_5.jpg,T10_083,5,revisar,area de defecto dudosa (100%),True,0.974,2,0.233,0.069,1.0
T10_d21_089_a_5.jpg,T10_089,5,revisar,area de defecto dudosa (56%),True,0.976,4,0.289,0.1328,0.56
T10_d21_089_b_5.jpg,T10_089,5,auto,,False,0.978,3,0.178,0.1185,0.126
T10_d21_093_b_4.jpg,T10_093,4,revisar,area de defecto dudosa (85%),True,0.982,3,0.222,0.1661,0.85
T10_d21_094_a_5.jpg,T10_094,5,revisar,area de defecto dudosa (99%),True,0.98,2,0.299,0.2461,0.985
T10_d21_094_b_5.jpg,T10_094,5,revisar,area de defecto dudosa (100%),True,0.983,2,0.183,0.2115,1.0
T10_d21_096_b_4.jpg,T10_096,4,revisar,area de defecto dudosa (100%),True,0.975,4,0.159,0.0811,1.0
T10_d21_097_a_5.jpg,T10_097,5,auto,,False,0.98,1,0.782,0.0773,0.0
T10_d21_097_b_5.jpg,T10_097,5,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.978,3,0.165,0.6872,1.0
T10_d21_098_a_5.jpg,T10_098,5,auto,,False,0.977,0,,0.0,0.0
T10_d21_098_b_5.jpg,T10_098,5,revisar,area de defecto dudosa (100%),True,0.98,1,0.243,0.0191,1.0
T10_d21_099_a_4.jpg,T10_099,4,auto,,False,0.978,0,,0.0,0.0
T10_d21_099_b_4.jpg,T10_099,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.218,0.1532,1.0
T10_d21_108_a_4.jpg,T10_108,4,auto,,True,0.976,0,,0.0,0.0
T10_d21_108_b_4.jpg,T10_108,4,auto,,False,0.979,0,,0.0,0.0
T10_d21_110_a_4.jpg,T10_110,4,auto,,False,0.975,0,,0.0,0.0
T10_d21_110_b_4.jpg,T10_110,4,revisar,area de defecto dudosa (85%),True,0.979,2,0.298,0.0892,0.854
T10_d21_113_a_4.jpg,T10_113,4,auto,,False,0.979,1,0.865,0.0794,0.0
T10_d21_113_b_4.jpg,T10_113,4,revisar,area de defecto dudosa (100%),True,0.977,1,0.22,0.0182,1.0
T10_d21_118_a_4.jpg,T10_118,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.163,0.4752,1.0
T10_d21_118_b_4.jpg,T10_118,4,auto,,False,0.98,0,,0.0,0.0
T10_d21_122_a_4.jpg,T10_122,4,revisar,area de defecto dudosa (100%),True,0.976,3,0.161,0.0819,1.0
T10_d21_122_b_4.jpg,T10_122,4,auto,,False,0.976,1,0.565,0.0391,0.0
T10_d21_125_a_4.jpg,T10_125,4,auto,,False,0.983,0,,0.0,0.0
T10_d21_125_b_4.jpg,T10_125,4,auto,,False,0.977,0,,0.0,0.0
T10_d21_128_a_5.jpg,T10_128,5,revisar,area de defecto dudosa (100%),True,0.982,1,0.426,0.4079,1.0
T10_d21_128_b_5.jpg,T10_128,5,revisar,area de defecto dudosa (100%),True,0.982,2,0.204,0.5938,1.0
T10_d21_129_a_4.jpg,T10_129,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.163,0.0229,1.0
T10_d21_130_a_5.jpg,T10_130,5,revisar,area de defecto dudosa (95%),True,0.977,3,0.208,0.5278,0.945
T10_d21_130_b_5.jpg,T10_130,5,auto,,False,0.974,0,,0.0,0.0
T10_d21_131_a_5.jpg,T10_131,5,revisar,area de defecto dudosa (100%),True,0.979,2,0.167,0.5237,1.0
T10_d21_131_b_5.jpg,T10_131,5,revisar,area de defecto dudosa (100%),True,0.978,1,0.444,0.0322,1.0
T10_d21_133_a_5.jpg,T10_133,5,auto,,False,0.977,1,0.639,0.1984,0.0
T10_d21_133_b_5.jpg,T10_133,5,auto,,False,0.982,0,,0.0,0.0
T10_d21_138_a_4.jpg,T10_138,4,auto,,False,0.976,0,,0.0,0.0
T10_d21_138_b_4.jpg,T10_138,4,revisar,area de defecto dudosa (100%),True,0.975,4,0.172,0.0762,1.0
T10_d21_145_a_5.jpg,T10_145,5,revisar,area de defecto dudosa (100%),True,0.974,4,0.175,0.3328,1.0
T10_d21_145_b_5.jpg,T10_145,5,revisar,area de defecto dudosa (100%),True,0.976,3,0.15,0.1332,1.0
T10_d21_149_a_5.jpg,T10_149,5,auto,,False,0.976,1,0.604,0.2891,0.0
T10_d21_149_b_5.jpg,T10_149,5,auto,,False,0.977,1,0.503,0.2167,0.0
T10_d21_152_a_4.jpg,T10_152,4,auto,,False,0.98,1,0.642,0.0274,0.0
T10_d21_156_b_5.jpg,T10_156,5,revisar,area de defecto dudosa (100%),True,0.978,1,0.281,0.2708,1.0
T10_d21_165_a_5.jpg,T10_165,5,auto,,False,0.98,1,0.717,0.067,0.0
T10_d21_165_b_5.jpg,T10_165,5,auto,,False,0.979,1,0.674,0.0396,0.0
T10_d21_166_a_5.jpg,T10_166,5,auto,,False,0.977,0,,0.0,0.0
T10_d21_166_b_5.jpg,T10_166,5,revisar,area de defecto dudosa (100%),True,0.977,1,0.356,0.0129,1.0
T10_d21_167_a_4.jpg,T10_167,4,auto,,False,0.982,1,0.535,0.0157,0.0
T10_d21_167_b_4.jpg,T10_167,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.249,0.1665,1.0
T10_d21_168_a_5.jpg,T10_168,5,revisar,area de defecto dudosa (100%),True,0.976,3,0.218,0.1337,1.0
T10_d21_168_b_5.jpg,T10_168,5,revisar,area de defecto dudosa (100%),True,0.979,2,0.154,0.223,1.0
T10_d21_172_b_5.jpg,T10_172,5,auto,,False,0.977,1,0.632,0.0376,0.0
T10_d21_181_a_5.jpg,T10_181,5,auto,,False,0.98,1,0.533,0.0237,0.0
T10_d21_181_b_5.jpg,T10_181,5,revisar,area de defecto dudosa (100%),True,0.977,1,0.244,0.0167,1.0
T10_d21_193_a_5.jpg,T10_193,5,revisar,area de defecto dudosa (100%),True,0.98,4,0.151,0.8903,1.0
T10_d21_193_b_5.jpg,T10_193,5,auto,,False,0.977,0,,0.0,0.0
T10_d21_194_a_4.jpg,T10_194,4,revisar,area de defecto dudosa (99%),True,0.977,2,0.286,0.1097,0.994
T10_d21_194_b_4.jpg,T10_194,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.178,0.1715,1.0
T10_d21_196_a_4.jpg,T10_196,4,auto,,False,0.979,0,,0.0,0.0
T10_d21_196_b_4.jpg,T10_196,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.157,0.0789,1.0
T10_d21_202_a_5.jpg,T10_202,5,revisar,area de defecto dudosa (100%),True,0.976,1,0.49,0.0186,1.0
T10_d21_202_b_5.jpg,T10_202,5,revisar,area de defecto dudosa (100%),True,0.978,2,0.262,0.0708,1.0
T10_d21_204_a_4.jpg,T10_204,4,auto,,False,0.979,0,,0.0,0.0
T10_d21_204_b_4.jpg,T10_204,4,revisar,area de defecto dudosa (100%),True,0.98,3,0.196,0.089,1.0
T10_d21_206_a_4.jpg,T10_206,4,revisar,area de defecto dudosa (100%),True,0.98,4,0.151,0.0841,1.0
T10_d21_206_b_4.jpg,T10_206,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.16,0.0329,1.0
T10_d21_211_a_4.jpg,T10_211,4,auto,,False,0.977,1,0.72,0.0425,0.0
T10_d21_211_b_4.jpg,T10_211,4,auto,,False,0.979,1,0.699,0.1839,0.0
T10_d21_213_a_4.jpg,T10_213,4,auto,,False,0.976,0,,0.0,0.0
T10_d21_213_b_4.jpg,T10_213,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.213,0.5271,1.0
T10_d21_217_a_4.jpg,T10_217,4,auto,,False,0.98,1,0.744,0.1228,0.0
T10_d21_217_b_4.jpg,T10_217,4,auto,,False,0.979,0,,0.0,0.0
T10_d21_227_a_5.jpg,T10_227,5,revisar,area de defecto dudosa (100%),True,0.976,2,0.455,0.0774,0.996
T10_d21_227_b_5.jpg,T10_227,5,auto,,False,0.977,0,,0.0,0.0
T10_d21_229_b_5.jpg,T10_229,5,auto,,False,0.98,0,,0.0,0.0
T10_d21_233_a_5.jpg,T10_233,5,revisar,area de defecto dudosa (100%),True,0.978,3,0.225,0.342,1.0
T10_d21_233_b_5.jpg,T10_233,5,auto,,False,0.979,1,0.689,0.0713,0.0
T10_d21_234_a_4.jpg,T10_234,4,revisar,area de defecto dudosa (100%),True,0.976,2,0.191,0.043,1.0
T10_d21_234_b_4.jpg,T10_234,4,revisar,area de defecto dudosa (100%),True,0.974,6,0.179,0.1149,1.0
T10_d21_236_a_5.jpg,T10_236,5,revisar,area de defecto dudosa (100%),True,0.98,2,0.183,0.0803,1.0
T10_d21_236_b_5.jpg,T10_236,5,auto,,False,0.969,1,0.674,0.0602,0.0
T10_d21_237_a_5.jpg,T10_237,5,auto,,False,0.977,1,0.736,0.1104,0.0
T10_d21_237_b_5.jpg,T10_237,5,revisar,area de defecto dudosa (92%),True,0.983,4,0.237,0.3539,0.922
T10_d21_243_a_5.jpg,T10_243,5,auto,,False,0.977,0,,0.0,0.0
T10_d21_250_b_5.jpg,T10_250,5,revisar,area de defecto dudosa (100%),True,0.979,3,0.159,0.0876,1.0
T10_d21_252_a_5.jpg,T10_252,5,revisar,area de defecto dudosa (100%),True,0.979,1,0.447,0.0375,1.0
T10_d21_252_b_5.jpg,T10_252,5,revisar,area de defecto dudosa (100%),True,0.978,4,0.165,0.1515,1.0
T10_d21_262_a_4.jpg,T10_262,4,auto,,False,0.981,0,,0.0,0.0
T10_d21_262_b_4.jpg,T10_262,4,revisar,area de defecto dudosa (100%),True,0.979,1,0.286,0.0264,1.0
T10_d21_269_a_4.jpg,T10_269,4,auto,,False,0.973,1,0.748,0.0836,0.0
T10_d21_269_b_4.jpg,T10_269,4,auto,,False,0.978,1,0.821,0.0312,0.0
T10_d21_274_a_4.jpg,T10_274,4,auto,,False,0.982,0,,0.0,0.0
T10_d21_274_b_4.jpg,T10_274,4,auto,,False,0.975,1,0.582,0.2612,0.0
T10_d21_276_a_5.jpg,T10_276,5,revisar,area de defecto dudosa (100%),True,0.98,4,0.151,0.075,1.0
T10_d21_276_b_5.jpg,T10_276,5,revisar,area de defecto dudosa (100%),True,0.981,4,0.185,0.1066,1.0
T10_d21_282_a_4.jpg,T10_282,4,auto,,False,0.981,0,,0.0,0.0
T10_d21_282_b_4.jpg,T10_282,4,revisar,area de defecto dudosa (100%),True,0.973,3,0.152,0.0949,1.0
T10_d21_283_a_5.jpg,T10_283,5,revisar,area de defecto dudosa (54%),True,0.979,2,0.153,0.2124,0.544
T10_d21_283_b_5.jpg,T10_283,5,revisar,area de defecto dudosa (100%),True,0.979,1,0.157,0.0148,1.0
T10_d21_284_a_5.jpg,T10_284,5,auto,,False,0.97,0,,0.0,0.0
T10_d21_284_b_5.jpg,T10_284,5,auto,,False,0.976,0,,0.0,0.0
T10_d21_290_a_5.jpg,T10_290,5,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.975,5,0.169,0.8888,1.0
T10_d21_290_b_5.jpg,T10_290,5,revisar,area de defecto dudosa (100%),True,0.979,5,0.152,0.2006,1.0
T10_d21_294_a_5.jpg,T10_294,5,auto,,False,0.979,1,0.764,0.0457,0.0
T10_d21_294_b_5.jpg,T10_294,5,auto,,False,0.978,2,0.208,0.1211,0.105
T10_d21_295_a_4.jpg,T10_295,4,auto,,False,0.977,1,0.611,0.1406,0.0
T10_d21_295_b_4.jpg,T10_295,4,auto,,False,0.978,2,0.663,0.0751,0.0
T10_d21_296_a_5.jpg,T10_296,5,auto,,True,0.981,1,0.589,0.2851,0.0
T10_d21_296_b_5.jpg,T10_296,5,auto,,False,0.979,0,,0.0,0.0
T10_d21_306_a_4.jpg,T10_306,4,auto,,False,0.978,0,,0.0,0.0
T10_d21_315_a_4.jpg,T10_315,4,auto,,False,0.976,0,,0.0,0.0
T10_d21_315_b_4.jpg,T10_315,4,revisar,area de defecto dudosa (100%),True,0.976,2,0.256,0.0669,1.0
T10_d21_326_a_5.jpg,T10_326,5,revisar,area de defecto dudosa (99%),True,0.981,3,0.168,0.075,0.988
T10_d21_326_b_5.jpg,T10_326,5,revisar,area de defecto dudosa (100%),True,0.984,2,0.222,0.1243,1.0
T10_d21_327_a_5.jpg,T10_327,5,auto,,False,0.979,0,,0.0,0.0
T10_d21_327_b_5.jpg,T10_327,5,auto,,False,0.979,0,,0.0,0.0
T10_d21_328_a_5.jpg,T10_328,5,revisar,area de defecto dudosa (100%),True,0.973,2,0.179,0.017,1.0
T10_d21_328_b_5.jpg,T10_328,5,auto,,False,0.977,1,0.651,0.0193,0.0
T10_d21_330_a_4.jpg,T10_330,4,auto,,False,0.976,0,,0.0,0.0
T10_d21_330_b_4.jpg,T10_330,4,auto,,False,0.98,0,,0.0,0.0
T10_d21_333_a_4.jpg,T10_333,4,revisar,area de defecto dudosa (97%),True,0.983,2,0.154,0.0229,0.974
T10_d21_333_b_4.jpg,T10_333,4,revisar,area de defecto dudosa (100%),True,0.981,3,0.162,0.3178,1.0
T10_d21_336_a_5.jpg,T10_336,5,revisar,area de defecto dudosa (100%),True,0.98,3,0.208,0.648,1.0
